TAGGABLE_TYPE,TAGGABLE_ID,ATTRIBUTE_TAG,VALUE_TAG
Lemma,67638,SUFFIX,ov
Lemma,67597,SUFFIX,sk
Lemma,69092,SUFFIX,sk
Lemma,60150,SUFFIX,j
Lemma,67603,SUFFIX,n
Lemma,69545,SUFFIX,sk
Lemma,60007,SUFFIX,ov
Lemma,67666,SUFFIX,ov
Lemma,68786,SUFFIX,ov
Lemma,69584,SUFFIX,ov
Lemma,69207,SUFFIX,n
Lemma,65843,SUFFIX,ov
Lemma,69523,SUFFIX,j
Lemma,65120,SUFFIX,n
Lemma,66267,SUFFIX,n
Lemma,67352,SUFFIX,sk
Lemma,66294,SUFFIX,in
Lemma,67540,SUFFIX,nj
Lemma,68356,SUFFIX,n
Lemma,67400,SUFFIX,sk
Lemma,60146,SUFFIX,ov
Lemma,68867,SUFFIX,n
Lemma,59337,SUFFIX,sk
Lemma,60230,SUFFIX,n
Lemma,66287,SUFFIX,n
Lemma,66821,SUFFIX,n
Lemma,69259,SUFFIX,j
Lemma,67568,SUFFIX,n
Lemma,69430,SUFFIX,j
Lemma,67356,SUFFIX,j
Lemma,69185,SUFFIX,ov
Lemma,69538,SUFFIX,n
Lemma,67739,SUFFIX,sk
Lemma,68077,SUFFIX,sk
Lemma,68988,SUFFIX,sk
Lemma,58845,SUFFIX,n
Lemma,65841,SUFFIX,ov
Lemma,67251,SUFFIX,sk
Lemma,69233,SUFFIX,sk
Lemma,68540,SUFFIX,sk
Lemma,59250,SUFFIX,n
Lemma,66499,SUFFIX,n
Lemma,60141,SUFFIX,ov
Lemma,68372,SUFFIX,j
Lemma,69635,SUFFIX,ov
Lemma,67498,SUFFIX,sk
Lemma,68632,SUFFIX,j
Lemma,65966,SUFFIX,n
Lemma,67811,SUFFIX,n
Lemma,66317,SUFFIX,n
Lemma,69307,SUFFIX,ov
Lemma,69336,SUFFIX,sk
Lemma,65690,SUFFIX,ov
Lemma,68280,SUFFIX,n
Lemma,66384,SUFFIX,n
Lemma,64432,SUFFIX,sk
Lemma,64587,SUFFIX,sk
Lemma,68027,SUFFIX,ov
Lemma,64761,SUFFIX,ov
Lemma,67252,SUFFIX,n
Lemma,68064,SUFFIX,j
Lemma,64909,SUFFIX,n
Lemma,65896,SUFFIX,n
Lemma,60204,SUFFIX,sk
Lemma,68631,SUFFIX,sk
Lemma,67215,SUFFIX,j
Lemma,67472,RELATIONALITY,nonrel
Lemma,67679,RELATIONALITY,deverbal
Lemma,68609,RELATIONALITY,nonrel
Lemma,64872,RELATIONALITY,nonrel
Lemma,59019,RELATIONALITY,nonrel
Lemma,69139,RELATIONALITY,nonrel
Lemma,67626,RELATIONALITY,deverbal
Lemma,66787,RELATIONALITY,nonrel
Lemma,59059,RELATIONALITY,kinship
Lemma,67654,RELATIONALITY,deadjectival
Lemma,64746,RELATIONALITY,nonrel
Lemma,67331,RELATIONALITY,deverbal
Lemma,58876,RELATIONALITY,body_part
Lemma,68253,RELATIONALITY,deverbal
Lemma,65747,RELATIONALITY,nonrel
Lemma,66351,RELATIONALITY,other
Lemma,66681,RELATIONALITY,part
Lemma,69054,RELATIONALITY,deverbal
Lemma,59130,RELATIONALITY,nonrel
Lemma,59030,RELATIONALITY,nonrel
Lemma,66900,RELATIONALITY,part
Lemma,60011,RELATIONALITY,deverbal
Lemma,59287,RELATIONALITY,nonrel
Lemma,68008,RELATIONALITY,agentive
Lemma,59035,RELATIONALITY,nonrel
Lemma,58823,RELATIONALITY,nonrel
Lemma,59515,RELATIONALITY,body_part
Lemma,65288,RELATIONALITY,deverbal
Lemma,58926,RELATIONALITY,body_part
Lemma,66253,RELATIONALITY,deadjectival
Lemma,67600,RELATIONALITY,nonrel
Lemma,58899,RELATIONALITY,nonrel
Lemma,65068,RELATIONALITY,humrel
Lemma,58858,RELATIONALITY,humrel
Lemma,59272,RELATIONALITY,nonrel
Lemma,59197,RELATIONALITY,nonrel
Lemma,58872,RELATIONALITY,deverbal
Lemma,64908,RELATIONALITY,deverbal
Lemma,58995,RELATIONALITY,nonrel
Lemma,64407,RELATIONALITY,nonrel
Lemma,65743,RELATIONALITY,nonrel
Lemma,60232,RELATIONALITY,part
Lemma,66353,RELATIONALITY,agentive
Lemma,59745,RELATIONALITY,nonrel
Lemma,58909,RELATIONALITY,nonrel
Lemma,59098,RELATIONALITY,nonrel
Lemma,60290,RELATIONALITY,kinship
Lemma,58915,RELATIONALITY,nonrel
Lemma,67038,RELATIONALITY,agentive
Lemma,64813,RELATIONALITY,deverbal
Lemma,59036,RELATIONALITY,nonrel
Lemma,69210,RELATIONALITY,deverbal
Lemma,58801,RELATIONALITY,nonrel
Lemma,65425,RELATIONALITY,nonrel
Lemma,68778,RELATIONALITY,agentive
Lemma,67161,RELATIONALITY,nonrel
Lemma,66676,RELATIONALITY,nonrel
Lemma,60203,RELATIONALITY,deverbal
Lemma,67605,RELATIONALITY,nonrel
Lemma,66212,RELATIONALITY,part
Lemma,64341,RELATIONALITY,nonrel
Lemma,67808,RELATIONALITY,nonrel
Lemma,64232,RELATIONALITY,deverbal
Lemma,66829,RELATIONALITY,nonrel
Lemma,64120,RELATIONALITY,deverbal
Lemma,64117,RELATIONALITY,measure
Lemma,60283,RELATIONALITY,nonrel
Lemma,68847,RELATIONALITY,nonrel
Lemma,58990,RELATIONALITY,other
Lemma,58874,RELATIONALITY,nonrel
Lemma,67249,RELATIONALITY,nonrel
Lemma,66340,RELATIONALITY,nonrel
Lemma,64182,RELATIONALITY,nonrel
Lemma,58917,RELATIONALITY,nonrel
Lemma,60344,RELATIONALITY,source
Lemma,67522,RELATIONALITY,deverbal
Lemma,67753,RELATIONALITY,kinship
Lemma,65050,RELATIONALITY,nonrel
Lemma,59057,RELATIONALITY,nonrel
Lemma,69189,RELATIONALITY,nonrel
Lemma,69058,RELATIONALITY,nonrel
Lemma,69136,RELATIONALITY,nonrel
Lemma,64586,RELATIONALITY,nonrel
Lemma,64762,RELATIONALITY,nonrel
Lemma,59998,RELATIONALITY,humrel
Lemma,67288,RELATIONALITY,nonrel
Lemma,64136,RELATIONALITY,body_part
Lemma,64399,RELATIONALITY,part
Lemma,60291,RELATIONALITY,part
Lemma,59276,RELATIONALITY,part
Lemma,68846,RELATIONALITY,part
Lemma,64730,RELATIONALITY,nonrel
Lemma,64575,RELATIONALITY,nonrel
Lemma,67796,RELATIONALITY,body_part
Lemma,66498,RELATIONALITY,nonrel
Lemma,64428,RELATIONALITY,part
Lemma,60329,RELATIONALITY,body_part
Lemma,65083,RELATIONALITY,nonrel
Lemma,58869,RELATIONALITY,deverbal
Lemma,59135,RELATIONALITY,nonrel
Lemma,66500,RELATIONALITY,humrel
Lemma,64516,RELATIONALITY,nonrel
Lemma,59438,RELATIONALITY,nonrel
Lemma,69421,RELATIONALITY,measure
Lemma,59927,RELATIONALITY,body_part
Lemma,67891,RELATIONALITY,deverbal
Lemma,67326,RELATIONALITY,agentive
Lemma,68392,RELATIONALITY,body_part
Lemma,64213,RELATIONALITY,deverbal
Lemma,66231,RELATIONALITY,deverbal
Lemma,60331,RELATIONALITY,nonrel
Lemma,65899,RELATIONALITY,nonrel
Lemma,68600,RELATIONALITY,nonrel
Lemma,64173,RELATIONALITY,kinship
Lemma,68357,RELATIONALITY,deadjectival
Lemma,64859,RELATIONALITY,nonrel
Lemma,59126,RELATIONALITY,deverbal
Lemma,59046,RELATIONALITY,nonrel
Lemma,59044,RELATIONALITY,nonrel
Lemma,65300,RELATIONALITY,measure
Lemma,66602,RELATIONALITY,nonrel
Lemma,60263,RELATIONALITY,nonrel
Lemma,65437,RELATIONALITY,nonrel
Lemma,60301,RELATIONALITY,deverbal
Lemma,67658,RELATIONALITY,body_part
Lemma,58912,RELATIONALITY,nonrel
Lemma,60004,RELATIONALITY,deverbal
Lemma,59137,RELATIONALITY,nonrel
Lemma,64248,RELATIONALITY,part
Lemma,69199,RELATIONALITY,part
Lemma,68962,RELATIONALITY,deverbal
Lemma,60289,RELATIONALITY,body_part
Lemma,64749,RELATIONALITY,nonrel
Lemma,59341,RELATIONALITY,other
Lemma,69178,RELATIONALITY,deverbal
Lemma,65435,RELATIONALITY,other
Lemma,65940,RELATIONALITY,nonrel
Lemma,64036,RELATIONALITY,nonrel
Lemma,65296,RELATIONALITY,deverbal
Lemma,58813,RELATIONALITY,body_part
Lemma,67716,RELATIONALITY,deverbal
Lemma,67031,RELATIONALITY,nonrel
Lemma,65895,RELATIONALITY,nonrel
Lemma,69008,RELATIONALITY,part
Lemma,64039,RELATIONALITY,deverbal
Lemma,69619,RELATIONALITY,deverbal
Lemma,58871,RELATIONALITY,deverbal
Lemma,58993,RELATIONALITY,kinship
Lemma,66857,RELATIONALITY,body_part
Lemma,64194,RELATIONALITY,body_part
Lemma,59097,RELATIONALITY,humrel
Lemma,65129,RELATIONALITY,nonrel
Lemma,66757,RELATIONALITY,deadjectival
Lemma,68685,RELATIONALITY,nonrel
Lemma,65726,RELATIONALITY,nonrel
Lemma,67458,RELATIONALITY,nonrel
Lemma,67763,RELATIONALITY,body_part
Lemma,59095,RELATIONALITY,other
Lemma,64697,RELATIONALITY,body_part
Lemma,64026,RELATIONALITY,nonrel
Lemma,64389,RELATIONALITY,deverbal
Lemma,69544,RELATIONALITY,deverbal
Lemma,58802,RELATIONALITY,deverbal
Lemma,67043,RELATIONALITY,nonrel
Lemma,69258,RELATIONALITY,nonrel
Lemma,59485,RELATIONALITY,nonrel
Lemma,68274,RELATIONALITY,deverbal
Lemma,68634,RELATIONALITY,deverbal
Lemma,69117,RELATIONALITY,deverbal
Lemma,68911,RELATIONALITY,body_part
Lemma,67764,RELATIONALITY,body_part
Lemma,59564,RELATIONALITY,part
Lemma,69170,RELATIONALITY,deverbal
Lemma,66290,RELATIONALITY,deadjectival
Lemma,66273,RELATIONALITY,nonrel
Lemma,67704,RELATIONALITY,nonrel
Lemma,66252,RELATIONALITY,nonrel
Lemma,58763,RELATIONALITY,nonrel
Lemma,67636,RELATIONALITY,humrel
Lemma,59499,RELATIONALITY,humrel
Lemma,66197,RELATIONALITY,humrel
Lemma,66759,RELATIONALITY,deadjectival
Lemma,67993,RELATIONALITY,deverbal
Lemma,64017,RELATIONALITY,deverbal
Lemma,69364,RELATIONALITY,deverbal
Lemma,58894,RELATIONALITY,nonrel
Lemma,68353,RELATIONALITY,body_part
Lemma,66509,RELATIONALITY,deverbal
Lemma,58831,RELATIONALITY,body_part
Lemma,66381,RELATIONALITY,nonrel
Lemma,64740,RELATIONALITY,nonrel
Lemma,59427,RELATIONALITY,nonrel
Lemma,65650,RELATIONALITY,kinship
Lemma,60105,RELATIONALITY,deadjectival
Lemma,64050,RELATIONALITY,nonrel
Lemma,68098,RELATIONALITY,deverbal
Lemma,67526,RELATIONALITY,deverbal
Lemma,64748,RELATIONALITY,nonrel
Lemma,64030,RELATIONALITY,nonrel
Lemma,58855,RELATIONALITY,nonrel
Lemma,58772,RELATIONALITY,humrel
Lemma,60140,RELATIONALITY,deverbal
Lemma,58805,RELATIONALITY,body_part
Lemma,59252,RELATIONALITY,measure
Lemma,59340,RELATIONALITY,nonrel
Lemma,67692,RELATIONALITY,agentive
Lemma,66820,RELATIONALITY,agentive
Lemma,59047,RELATIONALITY,part
Lemma,69061,RELATIONALITY,nonrel
Lemma,64250,RELATIONALITY,deverbal
Lemma,65210,RELATIONALITY,deverbal
Lemma,69226,RELATIONALITY,part
Lemma,66374,RELATIONALITY,nonrel
Lemma,69221,RELATIONALITY,deverbal
Lemma,67650,RELATIONALITY,deverbal
Lemma,67717,RELATIONALITY,deverbal
Lemma,67649,RELATIONALITY,agentive
Lemma,59123,RELATIONALITY,nonrel
Lemma,68294,RELATIONALITY,nonrel
Lemma,59100,RELATIONALITY,nonrel
Lemma,66517,RELATIONALITY,nonrel
Lemma,66222,RELATIONALITY,agentive
Lemma,66278,RELATIONALITY,deverbal
Lemma,68753,RELATIONALITY,nonrel
Lemma,58928,RELATIONALITY,kinship
Lemma,66337,RELATIONALITY,deadjectival
Lemma,67747,RELATIONALITY,nonrel
Lemma,68265,RELATIONALITY,deverbal
Lemma,60328,RELATIONALITY,deverbal
Lemma,64427,RELATIONALITY,nonrel
Lemma,65883,RELATIONALITY,nonrel
Lemma,69555,RELATIONALITY,kinship
Lemma,60188,RELATIONALITY,kinship
Lemma,58822,RELATIONALITY,body_part
Lemma,69011,RELATIONALITY,deverbal
Lemma,66089,RELATIONALITY,nonrel
Lemma,60184,RELATIONALITY,nonrel
Lemma,67990,RELATIONALITY,nonrel
Lemma,59125,RELATIONALITY,nonrel
Lemma,64873,RELATIONALITY,nonrel
Lemma,64943,RELATIONALITY,nonrel
Lemma,58999,RELATIONALITY,nonrel
Lemma,64037,RELATIONALITY,deverbal
Lemma,69634,RELATIONALITY,nonrel
Lemma,68630,RELATIONALITY,humrel
Lemma,64252,RELATIONALITY,humrel
Lemma,58998,RELATIONALITY,deverbal
Lemma,64245,RELATIONALITY,deverbal
Lemma,59077,RELATIONALITY,nonrel
Lemma,65115,RELATIONALITY,nonrel
Lemma,67599,RELATIONALITY,nonrel
Lemma,59198,RELATIONALITY,nonrel
Lemma,66866,RELATIONALITY,body_part
Lemma,60019,RELATIONALITY,kinship
Lemma,68340,RELATIONALITY,part
Lemma,67872,RELATIONALITY,deverbal
Lemma,59128,RELATIONALITY,body_part
Lemma,64440,RELATIONALITY,nonrel
Lemma,52944,ANIMACY,place
Lemma,58375,ANIMACY,human
Lemma,66876,ANIMACY,nonconc
Lemma,58982,ANIMACY,nonconc
Lemma,65493,ANIMACY,nonconc
Lemma,52513,ANIMACY,nonconc
Lemma,52360,ANIMACY,concrete
Lemma,4383,ANIMACY,animal
Lemma,66365,ANIMACY,nonconc
Lemma,65243,ANIMACY,nonconc
Lemma,64293,ANIMACY,nonconc
Lemma,66074,ANIMACY,concrete
Lemma,52397,ANIMACY,concrete
Lemma,65057,ANIMACY,concrete
Lemma,68010,ANIMACY,nonconc
Lemma,60114,ANIMACY,nonconc
Lemma,59786,ANIMACY,nonconc
Lemma,65382,ANIMACY,nonconc
Lemma,66666,ANIMACY,nonconc
Lemma,2866,ANIMACY,place
Lemma,66122,ANIMACY,nonconc
Lemma,2418,ANIMACY,place
Lemma,65386,ANIMACY,nonconc
Lemma,68214,ANIMACY,nonconc
Lemma,67255,ANIMACY,nonconc
Lemma,56722,ANIMACY,nonconc
Lemma,480,ANIMACY,human
Lemma,12,ANIMACY,human
Lemma,68136,ANIMACY,nonconc
Lemma,59818,ANIMACY,nonconc
Lemma,56331,ANIMACY,nonconc
Lemma,65522,ANIMACY,nonconc
Lemma,52518,ANIMACY,animal
Lemma,60296,ANIMACY,nonconc
Lemma,66675,ANIMACY,nonconc
Lemma,52332,ANIMACY,place
Lemma,67921,ANIMACY,nonconc
Lemma,655,ANIMACY,concrete
Lemma,66593,ANIMACY,nonconc
Lemma,52447,ANIMACY,nonconc
Lemma,57970,ANIMACY,nonconc
Lemma,67205,ANIMACY,nonconc
Lemma,67418,ANIMACY,nonconc
Lemma,67146,ANIMACY,nonconc
Lemma,56346,ANIMACY,nonconc
Lemma,56757,ANIMACY,nonconc
Lemma,2078,ANIMACY,nonconc
Lemma,64877,ANIMACY,nonconc
Lemma,67104,ANIMACY,nonconc
Lemma,115,ANIMACY,time
Lemma,52499,ANIMACY,nonconc
Lemma,3613,ANIMACY,concrete
Lemma,56660,ANIMACY,nonconc
Lemma,66445,ANIMACY,nonconc
Lemma,60210,ANIMACY,nonconc
Lemma,64886,ANIMACY,place
Lemma,64869,ANIMACY,human
Lemma,58365,ANIMACY,nonconc
Lemma,3726,ANIMACY,place
Lemma,4357,ANIMACY,concrete
Lemma,64792,ANIMACY,human
Lemma,3394,ANIMACY,concrete
Lemma,4827,ANIMACY,nonconc
Lemma,69270,ANIMACY,human
Lemma,52346,ANIMACY,concrete
Lemma,385,ANIMACY,nonconc
Lemma,4290,ANIMACY,human
Lemma,58735,ANIMACY,nonconc
Lemma,57591,ANIMACY,concrete
Lemma,2091,ANIMACY,concrete
Lemma,65339,ANIMACY,nonconc
Lemma,52067,ANIMACY,place
Lemma,52227,ANIMACY,animal
Lemma,444,ANIMACY,nonconc
Lemma,1261,ANIMACY,nonconc
Lemma,52215,ANIMACY,concrete
Lemma,57031,ANIMACY,animal
Lemma,68014,ANIMACY,nonconc
Lemma,3869,ANIMACY,concrete
Lemma,56316,ANIMACY,human
Lemma,570,ANIMACY,place
Lemma,52085,ANIMACY,concrete
Lemma,65579,ANIMACY,place
Lemma,60125,ANIMACY,place
Lemma,64880,ANIMACY,nonconc
Lemma,4657,ANIMACY,place
Lemma,52402,ANIMACY,nonconc
Lemma,58564,ANIMACY,nonconc
Lemma,65930,ANIMACY,nonconc
Lemma,56659,ANIMACY,nonconc
Lemma,53012,ANIMACY,nonconc
Lemma,58080,ANIMACY,nonconc
Lemma,64889,ANIMACY,nonconc
Lemma,56155,ANIMACY,nonconc
Lemma,68233,ANIMACY,nonconc
Lemma,56692,ANIMACY,nonconc
Lemma,52299,ANIMACY,nonconc
Lemma,863,ANIMACY,nonconc
Lemma,66714,ANIMACY,nonconc
Lemma,52026,ANIMACY,nonconc
Lemma,64185,ANIMACY,nonconc
Lemma,67852,ANIMACY,human
Lemma,67849,ANIMACY,human
Lemma,3205,ANIMACY,nonconc
Lemma,64528,ANIMACY,nonconc
Lemma,67429,ANIMACY,human
Lemma,52484,ANIMACY,concrete
Lemma,57466,ANIMACY,concrete
Lemma,58481,ANIMACY,human
Lemma,52867,ANIMACY,nonconc
Lemma,67203,ANIMACY,nonconc
Lemma,52210,ANIMACY,nonconc
Lemma,64820,ANIMACY,nonconc
Lemma,4776,ANIMACY,nonconc
Lemma,56350,ANIMACY,nonconc
Lemma,67426,ANIMACY,nonconc
Lemma,52118,ANIMACY,human
Lemma,68140,ANIMACY,nonconc
Lemma,66585,ANIMACY,nonconc
Lemma,67916,ANIMACY,nonconc
Lemma,64776,ANIMACY,nonconc
Lemma,69268,ANIMACY,human
Lemma,57127,ANIMACY,concrete
Lemma,52062,ANIMACY,concrete
Lemma,52536,ANIMACY,nonconc
Lemma,56360,ANIMACY,nonconc
Lemma,66645,ANIMACY,concrete
Lemma,1993,ANIMACY,nonconc
Lemma,67005,ANIMACY,nonconc
Lemma,58134,ANIMACY,nonconc
Lemma,67376,ANIMACY,nonconc
Lemma,59870,ANIMACY,nonconc
Lemma,66451,ANIMACY,human
Lemma,1430,ANIMACY,nonconc
Lemma,65501,ANIMACY,nonconc
Lemma,65048,ANIMACY,nonconc
Lemma,66368,ANIMACY,nonconc
Lemma,67857,ANIMACY,nonconc
Lemma,52068,ANIMACY,place
Lemma,64864,ANIMACY,nonconc
Lemma,67210,ANIMACY,nonconc
Lemma,64187,ANIMACY,nonconc
Lemma,65236,ANIMACY,nonconc
Lemma,56630,ANIMACY,nonconc
Lemma,68132,ANIMACY,nonconc
Lemma,60208,ANIMACY,nonconc
Lemma,56679,ANIMACY,nonconc
Lemma,56672,ANIMACY,nonconc
Lemma,60103,ANIMACY,nonconc
Lemma,4795,ANIMACY,nonconc
Lemma,57084,ANIMACY,nonconc
Lemma,3,ANIMACY,human
Lemma,67263,ANIMACY,nonconc
Lemma,67412,ANIMACY,nonconc
Lemma,65180,ANIMACY,place
Lemma,1592,ANIMACY,nonconc
Lemma,241,ANIMACY,concrete
Lemma,59864,ANIMACY,human
Lemma,52251,ANIMACY,concrete
Lemma,59698,ANIMACY,place
Lemma,59791,ANIMACY,human
Lemma,67337,ANIMACY,nonconc
Lemma,67316,ANIMACY,nonconc
Lemma,56170,ANIMACY,animal
Lemma,56688,ANIMACY,nonconc
Lemma,52456,ANIMACY,concrete
Lemma,58116,ANIMACY,veh
Lemma,57753,ANIMACY,animal
Lemma,56162,ANIMACY,concrete
Lemma,56228,ANIMACY,nonconc
Lemma,67260,ANIMACY,nonconc
Lemma,65255,ANIMACY,nonconc
Lemma,64772,ANIMACY,human
Lemma,66441,ANIMACY,human
Lemma,65147,ANIMACY,concrete
Lemma,656,ANIMACY,concrete
Lemma,67577,ANIMACY,human
Lemma,873,ANIMACY,nonconc
Lemma,57979,ANIMACY,human
Lemma,2763,ANIMACY,human
Lemma,66392,ANIMACY,human
Lemma,56567,ANIMACY,human
Lemma,57044,ANIMACY,human
Lemma,173,ANIMACY,human
Lemma,4087,ANIMACY,concrete
Lemma,64457,ANIMACY,nonconc
Lemma,1229,ANIMACY,nonconc
Lemma,52225,ANIMACY,nonconc
Lemma,69275,ANIMACY,human
Lemma,59881,ANIMACY,human
Lemma,65046,ANIMACY,nonconc
Lemma,4307,ANIMACY,concrete
Lemma,961,ANIMACY,nonconc
Lemma,52262,ANIMACY,concrete
Lemma,903,ANIMACY,nonconc
Lemma,52517,ANIMACY,nonconc
Lemma,56677,ANIMACY,nonconc
Lemma,52611,ANIMACY,nonconc
Lemma,64773,ANIMACY,nonconc
Lemma,67181,ANIMACY,nonconc
Lemma,64770,ANIMACY,nonconc
Lemma,58185,ANIMACY,nonconc
Lemma,59968,ANIMACY,nonconc
Lemma,3996,ANIMACY,place
Lemma,52242,ANIMACY,human
Lemma,66613,ANIMACY,concrete
Lemma,67112,ANIMACY,nonconc
Lemma,65536,ANIMACY,nonconc
Lemma,52606,ANIMACY,human
Lemma,4760,ANIMACY,place
Lemma,67415,ANIMACY,nonconc
Lemma,58983,ANIMACY,nonconc
Lemma,2330,ANIMACY,nonconc
Lemma,67108,ANIMACY,concrete
Lemma,64863,ANIMACY,nonconc
Lemma,59991,ANIMACY,nonconc
Lemma,65377,ANIMACY,nonconc
Lemma,56141,ANIMACY,concrete
Lemma,1829,ANIMACY,nonconc
Lemma,58554,ANIMACY,nonconc
Lemma,52069,ANIMACY,concrete
Lemma,66982,ANIMACY,concrete
Lemma,67942,ANIMACY,concrete
Lemma,190,ANIMACY,nonconc
Lemma,57398,ANIMACY,concrete
Lemma,56171,ANIMACY,concrete
Lemma,3605,ANIMACY,nonconc
Lemma,4349,ANIMACY,human
Lemma,64712,ANIMACY,human
Lemma,52435,ANIMACY,nonconc
Lemma,67076,ANIMACY,nonconc
Lemma,52422,ANIMACY,human
Lemma,52088,ANIMACY,nonconc
Lemma,346,ANIMACY,nonconc
Lemma,1139,ANIMACY,human
Lemma,52324,ANIMACY,human
Lemma,63970,ANIMACY,concrete
Lemma,2520,ANIMACY,concrete
Lemma,56390,ANIMACY,concrete
Lemma,4572,ANIMACY,nonconc
Lemma,67204,ANIMACY,nonconc
Lemma,67199,ANIMACY,concrete
Lemma,52577,ANIMACY,concrete
Lemma,57974,ANIMACY,nonconc
Lemma,52276,ANIMACY,human
Lemma,68210,ANIMACY,concrete
Lemma,2191,ANIMACY,concrete
Lemma,2256,ANIMACY,concrete
Lemma,995,ANIMACY,nonconc
Lemma,64893,ANIMACY,nonconc
Lemma,1578,ANIMACY,nonconc
Lemma,65035,ANIMACY,nonconc
Lemma,52307,ANIMACY,concrete
Lemma,56720,ANIMACY,nonconc
Lemma,56332,ANIMACY,nonconc
Lemma,4677,ANIMACY,human
Lemma,52909,ANIMACY,nonconc
Lemma,65158,ANIMACY,nonconc
Lemma,56120,ANIMACY,place
Lemma,56323,ANIMACY,animal
Lemma,66512,ANIMACY,nonconc
Lemma,57404,ANIMACY,concrete
Lemma,4031,ANIMACY,nonconc
Lemma,52212,ANIMACY,concrete
Lemma,66457,ANIMACY,concrete
Lemma,52224,ANIMACY,nonconc
Lemma,211,ANIMACY,concrete
Lemma,52164,ANIMACY,nonconc
Lemma,65604,ANIMACY,concrete
Lemma,58210,ANIMACY,human
Lemma,56459,ANIMACY,concrete
Lemma,59718,ANIMACY,concrete
Lemma,68175,ANIMACY,nonconc
Lemma,58115,ANIMACY,nonconc
Lemma,3984,ANIMACY,place
Lemma,66390,ANIMACY,concrete
Lemma,4376,ANIMACY,nonconc
Lemma,53682,ANIMACY,human
Lemma,52455,ANIMACY,nonconc
Lemma,1380,ANIMACY,concrete
Lemma,3856,ANIMACY,place
Lemma,56351,ANIMACY,human
Lemma,2333,ANIMACY,org
Lemma,67838,ANIMACY,nonconc
Lemma,4742,ANIMACY,nonconc
Lemma,51973,ANIMACY,nonconc
Lemma,57258,ANIMACY,nonconc
Lemma,1803,ANIMACY,concrete
Lemma,738,ANIMACY,org
Lemma,57971,ANIMACY,org
Lemma,57094,ANIMACY,human
Lemma,66391,ANIMACY,place
Lemma,2100,ANIMACY,human
Lemma,65872,ANIMACY,nonconc
Lemma,58182,ANIMACY,concrete
Lemma,739,ANIMACY,concrete
Lemma,57397,ANIMACY,concrete
Lemma,4778,ANIMACY,human
Lemma,59898,ANIMACY,nonconc
Lemma,56274,ANIMACY,nonconc
Lemma,64890,ANIMACY,human
Lemma,57237,ANIMACY,nonconc
Lemma,68216,ANIMACY,human
Lemma,60078,ANIMACY,concrete
Lemma,1893,ANIMACY,human
Lemma,2560,ANIMACY,concrete
Lemma,56391,ANIMACY,concrete
Lemma,113,ANIMACY,human
Lemma,850,ANIMACY,nonconc
Lemma,67958,ANIMACY,nonconc
Lemma,65608,ANIMACY,nonconc
Lemma,68202,ANIMACY,human
Lemma,1124,ANIMACY,concrete
Lemma,52234,ANIMACY,human
Lemma,52911,ANIMACY,concrete
Lemma,56378,ANIMACY,concrete
Lemma,3981,ANIMACY,concrete
Lemma,52417,ANIMACY,nonconc
Lemma,52914,ANIMACY,human
Lemma,56359,ANIMACY,nonconc
Lemma,65239,ANIMACY,nonconc
Lemma,68151,ANIMACY,nonconc
Lemma,703,ANIMACY,nonconc
Lemma,64881,ANIMACY,nonconc
Lemma,4118,ANIMACY,concrete
Lemma,63940,ANIMACY,human
Lemma,52344,ANIMACY,concrete
Lemma,2083,ANIMACY,human
Lemma,2104,ANIMACY,concrete
Lemma,59627,ANIMACY,human
Lemma,52269,ANIMACY,place
Lemma,64993,ANIMACY,human
Lemma,66076,ANIMACY,human
Lemma,58415,ANIMACY,org
Lemma,3953,ANIMACY,concrete
Lemma,64883,ANIMACY,nonconc
Lemma,64705,ANIMACY,human
Lemma,714,ANIMACY,nonconc
Lemma,66575,ANIMACY,nonconc
Lemma,56208,ANIMACY,nonconc
Lemma,222,ANIMACY,human
Lemma,66579,ANIMACY,nonconc
Lemma,57005,ANIMACY,nonconc
Lemma,265,ANIMACY,nonconc
Lemma,56307,ANIMACY,nonconc
Lemma,53014,ANIMACY,nonconc
Lemma,1040,ANIMACY,nonconc
Lemma,68120,ANIMACY,nonconc
Lemma,57245,ANIMACY,nonconc
Lemma,57965,ANIMACY,time
Lemma,66615,ANIMACY,nonconc
Lemma,58076,ANIMACY,nonconc
Lemma,68124,ANIMACY,concrete
Lemma,58229,ANIMACY,nonconc
Lemma,1425,ANIMACY,nonconc
Lemma,759,ANIMACY,human
Lemma,52393,ANIMACY,concrete
Lemma,52465,ANIMACY,place
Lemma,66639,ANIMACY,human
Lemma,64708,ANIMACY,time
Lemma,52604,ANIMACY,nonconc
Lemma,64865,ANIMACY,nonconc
Lemma,52074,ANIMACY,nonconc
Lemma,52616,ANIMACY,nonconc
Lemma,58046,ANIMACY,human
Lemma,64879,ANIMACY,nonconc
Lemma,69276,ANIMACY,nonconc
Lemma,66873,ANIMACY,nonconc
Lemma,65607,ANIMACY,nonconc
Lemma,1889,ANIMACY,nonconc
Lemma,67855,ANIMACY,human
Lemma,65261,ANIMACY,nonconc
Lemma,52192,ANIMACY,concrete
Lemma,1104,ANIMACY,nonconc
Lemma,52198,ANIMACY,concrete
Lemma,58165,ANIMACY,human
Lemma,67322,ANIMACY,concrete
Lemma,65535,ANIMACY,human
Lemma,66814,ANIMACY,nonconc
Lemma,58184,ANIMACY,human
Lemma,56353,ANIMACY,nonconc
Lemma,56371,ANIMACY,concrete
