ID,HEAD_ID,RELATION_TAG,INFORMATION_STATUS_TAG,ANTECEDENT_ID,ANTECEDENT_HEAD_ID,ANTECEDENT_RELATION_TAG
1382834,,,info_unannotatable,,,
1382835,,,old,1382819,,
1382837,,,info_unannotatable,,,
1382842,,,old,1382824,,
1382843,,,info_unannotatable,,,
1382845,,,acc_gen,,,
1382846,,,info_unannotatable,,,
1382847,,,acc_gen,,,
1382853,,,old,1382812,,
1382855,,,old,1382853,,
1382856,,,new,,,
1382859,,,old,1382855,,
1382860,,,new,,,
1382861,,,info_unannotatable,,,
1382862,,,old,1382859,,
1382863,,,old,1382828,,
1382865,,,info_unannotatable,,,
1382867,,,old,1382863,,
1382870,,,old,1382863,,
1382871,,,non_spec,,,
1382875,,,non_spec,,,
1382876,,,info_unannotatable,,,
1382880,,,non_spec,,,
1382881,,,info_unannotatable,,,
1382882,,,non_spec,,,
1382885,,,old,1382862,,
1382886,,,acc_inf,1382869,,
1382887,,,info_unannotatable,,,
1382888,,,old,1382885,,
1382889,,,old,1382870,,
1382893,,,old,1382889,,
,1382895,sub,old,1382888,,
1382897,,,old,1382889,,
1382907,,,acc_gen,,,
1382910,,,non_spec,,,
1382911,,,info_unannotatable,,,
1382914,,,old,1382897,,
1382915,,,new,,,
1382917,,,no_info_status,,,
1382919,,,old,1382914,,
1382920,,,new,,,
1382921,,,old,1382897,,
,1382922,sub,old,1382915,,
1382926,,,non_spec,,,
1382927,,,info_unannotatable,,,
1382929,,,acc_inf,,1382925,sub
1382931,,,non_spec,,,
1382932,,,info_unannotatable,,,
1382933,,,old,,1382925,sub
,1382925,sub,old,,1382922,sub
1382939,,,info_unannotatable,,,
1382941,,,old,1382921,,
1382942,,,old,1382920,,
,1382937,sub,old,1382933,,
1382947,,,info_unannotatable,,,
1382949,,,old,1382941,,
1382950,,,new,,,
1382954,,,info_unannotatable,,,
1382956,,,acc_gen,,,
1382957,,,old,1382949,,
1382961,,,info_unannotatable,,,
1382963,,,old,1382949,,
1382964,,,new,,,
1382965,,,info_unannotatable,,,
1382966,,,old,,1382953,sub
1382967,,,new,,,
1382969,,,info_unannotatable,,,
1382970,,,old,1382966,,
1382971,,,new,,,
1382973,,,info_unannotatable,,,
1382974,,,old,1382966,,
1382975,,,new,,,
1382977,,,info_unannotatable,,,
1382980,,,quant,,,
1382981,,,info_unannotatable,,,
1382983,,,acc_gen,,,
,1382945,sub,old,,1382937,sub
,1382953,sub,old,,1382945,sub
1382987,,,old,1382963,,
1382988,,,info_unannotatable,,,
1382989,,,old,1382987,,
1382992,,,new,,,
1382994,,,info_unannotatable,,,
1382995,,,old,1382974,,
1382997,,,new,,,
1382998,,,info_unannotatable,,,
1383000,,,new,,,
1383004,,,info_unannotatable,,,
1383006,,,new,,,
1383007,,,info_unannotatable,,,
1383008,,,acc_gen,,,
1383011,,,new,,,
1383012,,,info_unannotatable,,,
1383013,,,acc_gen,,,
1383015,,,info_unannotatable,,,
1383018,,,quant,,,
1383019,,,info_unannotatable,,,
1383020,,,acc_gen,,,
1383023,,,info_unannotatable,,,
1383026,,,new,,,
1383027,,,info_unannotatable,,,
1383030,,,info_unannotatable,,,
1383032,,,new,,,
1383034,,,info_unannotatable,,,
1383037,,,quant,,,
1383038,,,info_unannotatable,,,
1383040,,,old,1383032,,
,1383041,sub,old,1382989,,
1383046,,,old,1382997,,
1383047,,,old,1382995,,
1383049,,,info_unannotatable,,,
1383051,,,old,1383047,,
1383052,,,old,1382926,,
1383055,,,old,,,
1383056,,,old,1382931,,
1383057,,,info_unannotatable,,,
1383060,,,info_unannotatable,,,
1383061,,,old,,1383041,sub
1383062,,,old,1383061,,
,1383059,sub,old,1383055,,
1383065,,,info_unannotatable,,,
1383070,,,old,1382997,,
1383071,,,info_unannotatable,,,
1383073,,,old,,1383059,sub
1383074,,,old,1383000,,
1383077,,,acc_inf,1383070,,
1383079,,,info_unannotatable,,,
1383080,,,old,1383073,,
1383082,,,info_unannotatable,,,
1383083,,,old,1383080,,
1383084,,,old,1382967,,
1383086,,,info_unannotatable,,,
1383089,,,old,1383083,,
1383090,,,old,1382971,,
1383092,,,info_unannotatable,,,
1383093,,,old,1383089,,
1383094,,,old,1382975,,
1383097,,,info_unannotatable,,,
,1383067,sub,old,,1382895,sub
,1383099,sub,old,1383094,,
,1383101,sub,old,,1383099,sub
1383109,,,info_unannotatable,,,
1383110,,,old,1383061,,
1383111,,,no_info_status,,,
1383112,,,no_info_status,,,
1383116,,,kind,,,
1383119,,,kind,,,
1383121,,,no_info_status,,,
1383123,,,info_unannotatable,,,
1383124,,,old,1383110,,
1383129,,,new,,,
1383130,,,info_unannotatable,,,
1383131,,,old,1383124,,
1383133,,,no_info_status,,,
1383135,,,info_unannotatable,,,
1383139,,,info_unannotatable,,,
1383141,,,old,1383131,,
1383142,,,new,,,
1383144,,,old,,,
1383146,,,info_unannotatable,,,
1383148,,,acc_gen,,,
1383149,,,old,,1383145,sub
,1383127,sub,old,,,
1383155,,,old,1383020,,
1383161,,,old,1383149,,
1383162,,,old,1383142,,
1383170,,,old,1383161,,
1383171,,,old,1383129,,
1383177,,,old,1383144,,
1383179,,,new,,,
1383182,,,new,,,
1383188,,,acc_gen,,,
1383190,,,acc_gen,,,
1383191,,,old,1383170,,
1383196,,,old,1383191,,
1383199,,,old,1383190,,
1383200,,,old,1383199,,
1383201,,,new,,,
1383205,,,old,1383177,,
1383207,,,old,1383205,,
1383210,,,old,1383207,,
1383211,,,old,1382971,,
1383213,,,old,1383210,,
1383220,,,old,1383213,,
1383222,,,non_spec,,,
1383225,,,non_spec,,,
1383230,,,acc_gen,,,
1383233,,,new,,,
1383237,,,acc_gen,,,
1383243,,,acc_gen,,,
1383245,,,old,1383190,,
1383249,,,quant,,,
1383254,,,old,1383220,,
1383257,,,old,1383254,,
1383264,,,old,1383196,,
1383265,,,new,,,
1383270,,,old,1383264,,
1383279,,,old,,,
1383280,,,new,,,
1383282,,,old,1383270,,
1383288,,,old,1383282,,
1383289,,,new,,,
1383292,,,old,1383288,,
1383297,,,old,,1383285,sub
1383298,,,new,,,
1383301,,,old,1383298,,
1383304,,,old,,,
1383308,,,old,1383297,,
1383311,,,old,1383304,,
1383312,,,old,1383308,,
1383318,,,old,1383311,,
1383319,,,quant,,,
1383324,,,old,1383312,,
1383325,,,non_spec,,,
1383328,,,non_spec_old,1383325,,
1383333,,,old,,1383321,sub
1383334,,,old,1383171,,
1383337,,,old,1383333,,
1383344,,,old,1383337,,
1383345,,,new,,,
1383347,,,acc_gen,,,
1383352,,,acc_inf,1383344,,
1383355,,,acc_inf,1383344,,
1383361,,,old,1383344,,
1383362,,,new,,,
1383364,,,old,1383361,,
1383366,,,old,1383357,,
1383371,,,acc_sit,,,
1383376,,,old,,1383331,sub
1383378,,,old,1383376,,
1383382,,,non_spec,,,
1383384,,,old,,,
1383385,,,new,,,
1383389,,,old,,,
1383390,,,non_spec,,,
1383392,,,old,1383389,,
1383394,,,old,1383392,,
1383395,,,old,,,
1383396,,,new,,,
1383401,,,old,1383394,,
1383402,,,new,,,
1383405,,,old,1383401,,
1383406,,,new,,,
1383410,,,old,1383405,,
1383411,,,acc_gen,,,
1383417,,,old,1383410,,
1383419,,,acc_gen,,,
1383423,,,old,1383384,,
1383424,,,new,,,
1383428,,,new,,,
1383430,,,old,1383423,,
1383431,,,new,,,
1383435,,,old,1383411,,
1383440,,,old,1383417,,
1383441,,,new,,,
1383443,,,non_spec,,,
1383447,,,quant,,,
1383449,,,old,1383430,,
1383450,,,non_spec,,,
1383452,,,old,1383440,,
1383459,,,acc_sit,,,
1383461,,,old,1383395,,
1383462,,,old,1383452,,
1383466,,,old,1383461,,
1383467,,,acc_sit,,,
1383471,,,old,,,
1383472,,,old,1383265,,
1383475,,,old,1383471,,
1383476,,,new,,,
1383482,,,old,1383475,,
1383486,,,old,1383482,,
1383491,,,old,1383486,,
1383492,,,new,,,
1383496,,,old,1383449,,
1383498,,,new,,,
1383502,,,old,1383491,,
1383504,,,old,1383502,,
1383505,,,new,,,
1383511,,,old,,,
1383512,,,new,,,
1383516,,,old,1383496,,
1383517,,,acc_inf,1383249,,
1383520,,,old,1383516,,
1383521,,,acc_inf,1383432,,
1383524,,,old,1383435,,
1383530,,,old,,,
1383531,,,new,,,
1383533,,,old,1383520,,
1383538,,,old,1383530,,
1383539,,,old,1383472,,
1383541,,,acc_sit,,,
1383544,,,old,1383533,,
1383545,,,non_spec,,,
1383547,,,old,1383544,,
1383551,,,old,1383547,,
1383554,,,old,1383538,,
1383555,,,non_spec,,,
1383557,,,non_spec,,,
1383561,,,old,,,
1383563,,,old,1383466,,
1383566,,,no_info_status,,,
1383569,,,old,1383551,,
1383572,,,old,1383569,,
1383578,,,no_info_status,,,
1383583,,,old,1383572,,
1383584,,,non_spec,,,
1383586,,,old,,1383580,sub
1383590,,,old,1383563,,
1383594,,,old,,,
1383595,,,old,1383531,,
1383600,,,old,1383594,,
1383601,,,old,1383524,,
1383607,,,old,1383600,,
1383608,,,old,1383441,,
1383610,,,old,1383155,,
1383613,,,old,1383590,,
1383618,,,old,1383596,,
1383621,,,old,1383613,,
1383622,,,old,1383562,,
1383625,,,old,1383621,,
1383626,,,new,,,
1383629,,,new,,,
1383632,,,old,1383625,,
1383633,,,old,1383608,,
1383635,,,old,1383610,,
1383638,,,no_info_status,,,
1383641,,,acc_inf,1383622,,
1383644,,,old,1383632,,
1383645,,,old,1383591,,
1383648,,,old,1383645,,
1383652,,,old,1383648,,
1383654,,,old,1383419,,
1383657,,,non_spec,,,
1383662,,,acc_gen,,,
1383669,,,old_inact,,,
1383673,,,acc_sit,,,
1383680,,,old,,1383665,sub
1383689,,,non_spec,,,
1383695,,,old,1383680,,
1383698,,,old,1383695,,
1383700,,,old,1383698,,
1383703,,,old,,1383697,sub
1383709,,,old,1383700,,
1383712,,,old,1383707,,
1383718,,,acc_sit,,,
1383721,,,old,,,
1383722,,,new,,,
1383729,,,acc_gen,,,
1383731,,,new,,,
1383734,,,old,1383721,,
1383735,,,acc_inf,1383722,,
1383743,,,old,,1383705,sub
1383746,,,old,1383734,,
1383747,,,old,1383725,,
1383750,,,old,1383746,,
1383754,,,non_spec,,,
1383760,,,acc_sit,,,
1383764,,,acc_sit,,,
1383766,,,new,,,
1383773,,,old,,1383762,sub
1383774,,,old,1383608,,
1383781,,,acc_gen,,,
1383786,,,acc_inf,1383424,,
1383788,,,old,1383774,,
1383792,,,acc_gen,,,
1383798,,,old,1383424,,
1383805,,,old,1383788,,
1383806,,,acc_inf,1383428,,
1383810,,,non_spec,,,
1383819,,,old,1383764,,
1383822,,,acc_inf,1383760,,
1383827,,,acc_gen,,,
1383830,,,acc_gen,,,
1383833,,,old,1383825,,
1383839,,,no_info_status,,,
1383842,,,new,,,
1383848,,,acc_gen,,,
1383851,,,acc_gen,,,
1383856,,,new,,,
1383859,,,old,1383766,,
1383864,,,non_spec,,,
1383870,,,non_spec,,,
1383873,,,non_spec,,,
1383878,,,non_spec,,,
1383881,,,quant,,,
1383884,,,old,1383859,,
1383889,,,non_spec,,,
1383891,,,non_spec_old,1383878,,
1383893,,,old,1383851,,
1383896,,,acc_gen,,,
1383900,,,old,,,
1383906,,,old,1383900,,
1383907,,,non_spec,,,
1383912,,,new,,,
1383918,,,new,,,
1383925,,,acc_inf,1383848,,
1383928,,,acc_inf,1383848,,
1383939,,,old,1383918,,
1383942,,,old,1383893,,
1383946,,,old,1383942,,
1383947,,,new,,,
1383950,,,old,1383940,,
1383954,,,new,,,
1383957,,,new,,,
1383960,,,old,1383848,,
1383963,,,new,,,
1383966,,,new,,,
1383972,,,acc_inf,1383958,,
1383977,,,old,1383960,,
1383985,,,acc_inf,1383975,,
1383988,,,acc_inf,1383972,,
1383991,,,old,1383966,,
1383995,,,new,,,
1383998,,,old,1383977,,
1384004,,,new,,,
1384006,,,quant,,,
1384017,,,new,,,
1384023,,,kind,,,
1384026,,,acc_inf,1384023,,
1384028,,,old,1384017,,
1384035,,,new,,,
1384038,,,new,,,
1384053,,,new,,,
1384055,,,acc_gen,,,
1384058,,,acc_gen,,,
1384061,,,new,,,
1384063,,,acc_gen,,,
1384076,,,old,1384050,,
1384079,,,old,1384061,,
1384084,,,new,,,
1384086,,,old,1384079,,
1384091,,,old,1384063,,
1384093,,,new,,,
1384095,,,old,1384086,,
1384099,,,non_spec,,,
1384103,,,kind,,,
1384109,,,no_info_status,,,
1384111,,,old,1384091,,
1384116,,,new,,,
1384122,,,non_spec,,,
1384124,,,non_spec,,,
1384129,,,non_spec,,,
1384131,,,non_spec,,,
1384136,,,old,,,
1384137,,,new,,,
1384139,,,old,1384136,,
1384143,,,non_spec,,,
1384147,,,kind,,,
1384153,,,acc_inf,1384116,,
1384157,,,old,1384116,,
1384173,,,old,,,
1384177,,,new,,,
1384185,,,acc_inf,,,
1384188,,,old,,,
1384189,,,acc_inf,,,
1384195,,,new,,,
1384198,,,kind,,,
1384201,,,acc_inf,1384195,,
1384206,,,new,,,
1384210,,,acc_inf,,,
1384214,,,non_spec,,,
1384223,,,acc_inf,,1384208,sub
1384228,,,non_spec,,,
1384233,,,acc_inf,,1384208,sub
1384235,,,non_spec,,,
1384241,,,acc_inf,,1384208,sub
1384244,,,acc_inf,,1384208,sub
1384247,,,acc_inf,,1384208,sub
1384251,,,non_spec,,,
1384259,,,acc_inf,,1384208,sub
1384262,,,old,,1384208,sub
1384263,,,new,,,
1384265,,,non_spec,,,
1384269,,,quant,,,
1384274,,,old,,1384191,sub
1384278,,,acc_inf,1384189,,
1384281,,,non_spec,,,
1384283,,,old,1384274,,
1384286,,,old,1384278,,
1384290,,,old,1384287,,
1384292,,,non_spec_old,,1384287,sub
1384294,,,non_spec,,,
1384302,,,old,1384283,,
1384309,,,old,1384286,,
1384315,,,old,,1384307,sub
1384321,,,old,,,
1384322,,,non_spec,,,
1384326,,,old,1384321,,
1384328,,,acc_inf,1384326,,
1384331,,,old,,,
1384339,,,non_spec,,,
1384340,,,non_spec,,,
1384344,,,old,1384331,,
1384346,,,non_spec,,,
1384349,,,old,,,
1384350,,,new,,,
1384353,,,old,1384259,,
1384356,,,old,1384263,,
1384358,,,old,1384262,,
1384361,,,old,1384356,,
1384364,,,old,,,
1384365,,,new,,,
1384370,,,acc_inf,1384294,,
1384373,,,old,1384364,,
1384382,,,new,,,
1384385,,,old,1384373,,
1384388,,,old,1384385,,
1384391,,,old,1384388,,
1384393,,,old,1384391,,
1384394,,,new,,,
1384398,,,new,,,
1384400,,,old,1384393,,
1384401,,,new,,,
1384404,,,old,1384400,,
1384406,,,old,1384404,,
1384413,,,non_spec,,,
1384416,,,acc_sit,,,
1384418,,,old,1384406,,
1384419,,,old,,1384403,sub
1384423,,,no_info_status,,,
1384425,,,old,,,
1384426,,,new,,,
1384432,,,old,1384419,,
1384435,,,old,1384425,,
1384439,,,old,1384435,,
1384440,,,old,1384431,,
1384451,,,old,,1384445,sub
1384452,,,old,,1384441,sub
1384454,,,old,1384451,,
1384457,,,non_spec,,,
1384464,,,old,,,
1384467,,,old,1384464,,
1384468,,,new,,,
1384471,,,old,1384467,,
1384473,,,old,1384471,,
1384474,,,acc_gen,,,
1384476,,,non_spec,,,
1384481,,,non_spec,,,
1384487,,,old,,,
1384488,,,old_inact,,,
1384494,,,old,1384487,,
1384495,,,old_inact,,,
1384497,,,old,1384452,,
1384501,,,new,,,
1384504,,,acc_gen,,,
1384507,,,old,1384497,,
1384516,,,acc_gen,,,
1384523,,,acc_gen,,,
1384526,,,old,1384507,,
1384531,,,old,1384526,,
1384536,,,new,,,
1384539,,,acc_gen,,,
1384547,,,old,1384494,,
1384549,,,new,,,
1384555,,,old,1384547,,
1384556,,,new,,,
1384563,,,old_inact,,,
1384575,,,old,1384555,,
1384576,,,old,,1384541,sub
1384579,,,old,1384564,,
1384583,,,acc_inf,,,
1384591,,,non_spec,,,
1384595,,,new,,,
1384600,,,non_spec,,,
1384605,,,old,,1384590,sub
1384607,,,acc_inf,1384605,,
1384610,,,old,,1384604,sub
1384614,,,old,,,
1384617,,,old,,,
1384618,,,old,,1384616,sub
1384619,,,old,1384617,,
1384622,,,old,1384618,,
1384623,,,old,1384563,,
1384631,,,new,,,
1384634,,,new,,,
1384641,,,quant,,,
1384644,,,acc_inf,,1384637,sub
1384646,,,old,,1384637,sub
1384653,,,old,1384646,,
1384655,,,non_spec,,,
1384659,,,old,1384653,,
1384660,,,old,1384619,,
1384663,,,old,1384660,,
1384671,,,old,1384659,,
1384672,,,non_spec,,,
1384681,,,acc_inf,,,
1384686,,,old,1384600,,
1384688,,,old,,1384677,sub
1384693,,,old,1384688,,
1384696,,,old,1384693,,
1384699,,,old,1384696,,
1384702,,,old,1384699,,
1384705,,,non_spec,,,
1384708,,,non_spec,,,
1384709,,,non_spec,,,
1384710,,,old,,1384707,sub
1384718,,,old,,1384698,sub
1384719,,,old,,1384714,sub
1384723,,,old,1384718,,
1384725,,,no_info_status,,,
1384726,,,old,,,
1384731,,,non_spec,,,
1384733,,,old,,1384722,sub
1384742,,,old,,1384736,sub
1384743,,,old,,1384734,sub
1384748,,,old,1384742,,
1384752,,,old,1384743,,
1384754,,,old,1384748,,
1384764,,,acc_gen,,,
1384770,,,old,,,
1384775,,,old,1384754,,
1384778,,,acc_gen,,,
1384781,,,acc_gen,,,
1384786,,,no_info_status,,,
1384793,,,old,1384775,,
1384798,,,new,,,
1384800,,,new,,,
1384803,,,acc_gen,,,
1384806,,,acc_gen,,,
1384808,,,non_spec,,,
1384810,,,old,,1384792,sub
1384815,,,quant,,,
1384817,,,old_inact,,,
1384818,,,acc_inf,1384810,,
1384821,,,old,1384794,,
1384830,,,new,,,
1384832,,,acc_gen,,,
1384838,,,acc_gen,,,
1384840,,,old,1384832,,
1384846,,,old,1384838,,
1384852,,,old,,1384843,sub
1384856,,,old,1384846,,
1384857,,,old,1384836,,
1384859,,,old,1384821,,
1384863,,,old,,,
1384865,,,old,1384859,,
1384867,,,new,,,
1384871,,,new,,,
1384874,,,acc_gen,,,
1384877,,,acc_inf,1384871,,
1384881,,,old,1384871,,
1384888,,,quant,,,
1384891,,,quant,,,
1384902,,,quant,,,
1384905,,,old,,,
1384906,,,quant,,,
1384909,,,acc_gen,,,
1384917,,,new,,,
1384923,,,quant,,,
1384929,,,non_spec,,,
1384936,,,new,,,
1384940,,,old,,,
1384941,,,acc_inf,1384917,,
1384947,,,acc_gen,,,
1384950,,,acc_gen,,,
1384956,,,acc_gen,,,
1384959,,,acc_gen,,,
1384965,,,old,,1384932,sub
1384966,,,new,,,
1384968,,,old,1384966,,
1384976,,,non_spec,,,
1384978,,,old,,,
1384985,,,old,1384978,,
1384986,,,old,,1384973,sub
1384989,,,acc_inf,1384983,,
1384995,,,old,1384985,,
1384996,,,old,1384986,,
1385001,,,new,,,
1385005,,,new,,,
1385012,,,new,,,
1385018,,,acc_gen,,,
1385023,,,non_spec,,,
1385025,,,old,1385012,,
1385026,,,new,,,
1385029,,,old,,,
1385030,,,new,,,
1385039,,,old,1385026,,
1385040,,,new,,,
1385044,,,old,1385036,,
1385055,,,new,,,
1385058,,,old,1385025,,
1385060,,,no_info_status,,,
1385068,,,old,1385018,,
1385072,,,old,1385039,,
1385074,,,no_info_status,,,
1385077,,,non_spec,,,
1385079,,,old,1385072,,
1385081,,,kind,,,
1385085,,,old,1385081,,
1385087,,,old,1385036,,
1385090,,,non_spec,,,
1385093,,,new,,,
1385096,,,acc_gen,,,
1385102,,,new,,,
1385104,,,old,1385055,,
1385108,,,old,1385104,,
1385111,,,new,,,
1385113,,,old,1385108,,
1385118,,,old,1385113,,
1385119,,,new,,,
1385126,,,old,1385119,,
1385129,,,old,1385118,,
1385131,,,old,1385129,,
1385132,,,new,,,
1385137,,,new,,,
1385140,,,old,1385111,,
1385142,,,old,1385131,,
1385144,,,new,,,
1385147,,,old,1385144,,
1385150,,,new,,,
1385154,,,new,,,
1385157,,,old,1385079,,
1385162,,,acc_inf,1385157,,
1385169,,,acc_inf,1385157,,
1385173,,,old,,,
1385174,,,new,,,
1385177,,,old,1385173,,
1385178,,,new,,,
1385182,,,new,,,
1385185,,,kind,,,
1385188,,,kind,,,
1385191,,,quant,,,
1385196,,,acc_gen,,,
1385198,,,old,,1385190,sub
1385202,,,old,1385157,,
1385207,,,non_spec,,,
1385209,,,old,1385202,,
1385212,,,old,1385209,,
1385215,,,old,1385154,,
1385222,,,old,,,
1385223,,,new,,,
1385227,,,old,1385218,,
1385232,,,new,,,
1385235,,,old,1385212,,
1385240,,,non_spec,,,
1385245,,,quant,,,
1385248,,,quant,,,
1385252,,,acc_inf,,1385242,sub
1385254,,,old,,1385242,sub
1385259,,,kind,,,
1385273,,,old,,,
1385274,,,new,,,
1385276,,,old,1385271,,
1385279,,,old,,,
1385282,,,old,1385058,,
1385295,,,old,1385235,,
1385300,,,old,,1385292,sub
1385303,,,acc_inf,1385292,,
1385305,,,quant,,,
1385311,,,acc_inf,1385300,,
1385313,,,old,,,
1385314,,,new,,,
1385317,,,old,1385305,,
1385322,,,quant,,,
1385326,,,acc_inf,1385311,,
1385331,,,old,,1385320,sub
1385332,,,acc_inf,1385322,,
1385336,,,quant,,,
1385338,,,acc_inf,1385326,,
1385342,,,old,,1385334,sub
1385349,,,old,1385295,,
1385354,,,old,,,
1385357,,,quant,,,
1385372,,,non_spec,,,
1385375,,,quant,,,
1385380,,,quant,,,
1385386,,,old,1385342,,
1385393,,,new,,,
1385396,,,new,,,
1385399,,,acc_gen,,,
1385402,,,old,,,
1385403,,,new,,,
1385408,,,non_spec,,,
1385413,,,acc_sit,,,
1385419,,,old,,1385368,sub
1385424,,,non_spec,,,
1385435,,,new,,,
1385440,,,old,1385433,,
1385443,,,new,,,
1385446,,,no_info_status,,,
1385451,,,old,1385443,,
1385454,,,old,1385386,,
1385460,,,old,1385454,,
1385461,,,new,,,
1385465,,,old,1385460,,
1385469,,,non_spec,,,
1385473,,,old,,1385433,sub
1385478,,,old,1385465,,
1385486,,,non_spec,,,
1385493,,,old,,1385486,sub
1385494,,,non_spec,,,
1385498,,,old,1385493,,
1385499,,,old,1385486,,
1385504,,,new,,,
1385511,,,old,,1385501,sub
1385512,,,new,,,
1385517,,,old,1385511,,
1385526,,,acc_inf,1385478,,
1385529,,,old,1385478,,
1385533,,,old,1385529,,
1385534,,,non_spec,,,
1385539,,,old,,1385531,sub
1385541,,,old,1385533,,
1385544,,,new,,,
1385549,,,old,1385544,,
1385558,,,old,1385539,,
1385559,,,non_spec,,,
1385564,,,old,1385558,,
1385570,,,old,1385564,,
1385573,,,new,,,
1385576,,,quant,,,
1385578,,,old,1385573,,
1385584,,,new,,,
1385587,,,old,,,
1385588,,,new,,,
1385591,,,old,1385588,,
1385593,,,old,,1385580,sub
1385595,,,old,1385593,,
1385601,,,old,1385596,,
1385604,,,acc_inf,,,
1385607,,,new,,,
1385609,,,old,,,
1385610,,,new,,,
1385613,,,old,,1385602,sub
1385620,,,new,,,
1385630,,,new,,,
1385632,,,old,,1385616,sub
1385633,,,new,,,
1385642,,,kind,,,
1385651,,,old,,1385639,sub
1385654,,,old,1385651,,
1385655,,,new,,,
1385659,,,non_spec,,,
1385662,,,non_spec,,,
1385668,,,old,1385654,,
1385669,,,new,,,
1385670,,,new,,,
1385674,,,old,1385670,,
1385677,,,old,1385642,,
1385686,,,old,1385526,,
1385688,,,non_spec,,,
1385695,,,old,,1385690,sub
1385696,,,new,,,
1385700,,,old,1385695,,
1385704,,,old,1385700,,
1385705,,,new,,,
1385713,,,new,,,
1385716,,,new,,,
1385718,,,acc_inf,,1385707,sub
1385720,,,old,1385718,,
1385729,,,old,,,
1385730,,,acc_inf,1385721,,
1385732,,,old,,1385707,sub
1385734,,,old,1385732,,
1385736,,,non_spec,,,
1385740,,,acc_gen,,,
1385746,,,old,1385734,,
1385750,,,non_spec,,,
1385754,,,new,,,
1385763,,,non_spec,,,
1385764,,,old,,,
1385765,,,new,,,
1385768,,,new,,,
1385770,,,old,,,
1385771,,,old,1385765,,
1385778,,,non_spec,,,
1385781,,,acc_inf,1385754,,
1385786,,,non_spec,,,
1385789,,,non_spec,,,
1385795,,,old,1385781,,
1385798,,,old,1385785,,
1385800,,,old,,1385785,sub
1385808,,,old,1385800,,
1385809,,,new,,,
1385812,,,old,1385808,,
1385813,,,new,,,
1385816,,,old_inact,,,
1385822,,,non_spec,,,
1385825,,,old,1385816,,
1385834,,,old,1385812,,
1385835,,,non_spec,,,
1385838,,,quant,,,
1385846,,,old,,1385843,sub
1385849,,,acc_inf,1385833,,
1385852,,,non_spec_old,,1385851,sub
1385853,,,non_spec,,,
1385855,,,old,1385846,,
1385857,,,non_spec_old,1385852,,
1385862,,,old,1385855,,
1385864,,,non_spec_old,1385857,,
1385865,,,old,1385862,,
1385871,,,old,1385865,,
1385872,,,acc_inf,1385838,,
1385876,,,quant,,,
1385879,,,acc_inf,1385872,,
1385882,,,old,1385874,,
1385886,,,acc_inf,1385871,,
1385891,,,non_spec,,,
1385897,,,non_spec_inf,1385890,,
1385902,,,new,,,
1385904,,,kind,,,
1385907,,,old,,1385903,sub
1385909,,,non_spec,,,
1385912,,,new,,,
1385916,,,old,1385907,,
1385917,,,new,,,
1385924,,,non_spec,,,
1385930,,,old,1385834,,
1385932,,,old,1385930,,
1385933,,,new,,,
1385936,,,quant,,,
1385940,,,acc_inf,,,
1385946,,,acc_gen,,,
1385948,,,info_unannotatable,,,
1385951,,,acc_gen,,,
1385954,,,old,1385942,,
1385958,,,new,,,
1385961,,,acc_gen,,,
1385965,,,old,1385953,,
1385969,,,old,,,
1385970,,,new,,,
1385981,,,acc_gen,,,
1385986,,,new,,,
1385989,,,acc_gen,,,
1385994,,,old,,1385978,sub
1385995,,,new,,,
1386001,,,acc_inf,1385994,,
1386004,,,old,1385994,,
1386014,,,new,,,
1386019,,,acc_gen,,,
1386026,,,old,1386004,,
1386029,,,old,1386026,,
1386033,,,old,1386029,,
1386036,,,old,1386033,,
1386045,,,acc_gen,,,
1386049,,,acc_gen,,,
1386052,,,acc_gen,,,
1386055,,,acc_gen,,,
1386062,,,non_spec,,,
1386069,,,acc_inf,1386062,,
1386079,,,non_spec,,,
1386081,,,new,,,
1386085,,,old,1386049,,
1386088,,,old,1386052,,
1386092,,,kind,,,
1386096,,,new,,,
1386098,,,old,,1386077,sub
1386105,,,old,1386088,,
1386108,,,acc_gen,,,
1386110,,,old,1386055,,
1386115,,,new,,,
1386123,,,new,,,
1386125,,,old,1386096,,
1386126,,,non_spec,,,
1386129,,,acc_inf,1386105,,
1386131,,,non_spec,,,
1386134,,,no_info_status,,,
1386138,,,new,,,
1386140,,,kind,,,
1386144,,,old,1386085,,
1386147,,,old,1386144,,
1386151,,,non_spec,,,
1386154,,,new,,,
1386158,,,old,1386154,,
1386159,,,new,,,
1386160,,,old,1386154,,
1386163,,,acc_inf,1386140,,
1386165,,,old,1386163,,
1386171,,,non_spec,,,
1386174,,,new,,,
1386177,,,old,,1386168,sub
1386180,,,quant,,,
1386184,,,non_spec,,,
1386187,,,non_spec,,,
1386191,,,non_spec,,,
1386194,,,non_spec,,,
1386197,,,quant,,,
1386204,,,non_spec,,,
1386215,,,non_spec,,,
1386219,,,old,,1386211,sub
1386221,,,quant,,,
1386224,,,non_spec,,,
1386230,,,non_spec,,,
1386247,,,non_spec,,,
1386252,,,old_inact,,,
1386254,,,old,1386252,,
1386255,,,non_spec,,,
1386263,,,quant,,,
1386267,,,non_spec,,,
1386269,,,kind,,,
1386272,,,kind,,,
1386274,,,acc_gen,,,
1386277,,,kind,,,
1386281,,,old,,1386265,sub
1386283,,,old,1386281,,
1386284,,,new,,,
1386287,,,old,1386283,,
